code,state,value,year,month
USA.2593259,Vermont,12.26,1984,9
USA.2593260,Virginia,18.27,1984,9
USA.2593261,Washington,12.26,1984,9
USA.2593262,West Virginia,16.49,1984,9
USA.2593263,Wisconsin,13.61,1984,9
USA.2593264,Wyoming,10.58,1984,9
USA,United States of America,9.51,1984,10
USA.2593214,Alabama,21.07,1984,10
USA.2593215,Alaska,-4.36,1984,10
USA.2593216,Arizona,13.42,1984,10
USA.2593217,Arkansas,18.01,1984,10
USA.2593218,California,13.22,1984,10
USA.2593219,Colorado,5.01,1984,10
USA.2593220,Connecticut,12.76,1984,10
USA.2593221,Delaware,17.06,1984,10
USA.2593222,District of Columbia,17.43,1984,10
USA.2593223,Florida,23.78,1984,10
USA.2593224,Georgia,21.24,1984,10
USA.2593225,Hawaii,22.28,1984,10
USA.2593226,Idaho,4.18,1984,10
USA.2593227,Illinois,14.61,1984,10
USA.2593228,Indiana,15.11,1984,10
USA.2593229,Iowa,11.55,1984,10
USA.2593230,Kansas,12.77,1984,10
USA.2593231,Kentucky,17.33,1984,10
USA.2593232,Louisiana,22.15,1984,10
USA.2593233,Maine,7.61,1984,10
USA.2593234,Maryland,16.71,1984,10
USA.2593235,Massachusetts,11.69,1984,10
USA.2593236,Michigan,10.4,1984,10
USA.2593237,Minnesota,8.88,1984,10
USA.2593238,Mississippi,21.02,1984,10
USA.2593239,Missouri,14.7,1984,10
USA.2593240,Montana,4.31,1984,10
USA.2593241,Nebraska,9.6,1984,10
USA.2593242,Nevada,7.17,1984,10
USA.2593243,New Hampshire,9.29,1984,10
USA.2593244,New Jersey,15.21,1984,10
USA.2593245,New Mexico,10.17,1984,10
USA.2593246,New York,10.78,1984,10
USA.2593247,North Carolina,18.86,1984,10
USA.2593248,North Dakota,6.47,1984,10
USA.2593249,Ohio,14.43,1984,10
USA.2593250,Oklahoma,16.07,1984,10
USA.2593251,Oregon,6.16,1984,10
USA.2593252,Pennsylvania,13.54,1984,10
USA.2593253,Rhode Island,12.91,1984,10
USA.2593254,South Carolina,20.71,1984,10
USA.2593255,South Dakota,8.57,1984,10
USA.2593256,Tennessee,18.21,1984,10
USA.2593257,Texas,18.96,1984,10
USA.2593258,Utah,6.02,1984,10
USA.2593259,Vermont,8.87,1984,10
USA.2593260,Virginia,17.31,1984,10
USA.2593261,Washington,6.36,1984,10
USA.2593262,West Virginia,15.59,1984,10
USA.2593263,Wisconsin,9.99,1984,10
USA.2593264,Wyoming,3.67,1984,10
USA,United States of America,2.22,1984,11
USA.2593214,Alabama,11.22,1984,11
USA.2593215,Alaska,-14.74,1984,11
USA.2593216,Arizona,8.98,1984,11
USA.2593217,Arkansas,9.66,1984,11
USA.2593218,California,8.42,1984,11
USA.2593219,Colorado,1.16,1984,11
USA.2593220,Connecticut,5.53,1984,11
USA.2593221,Delaware,7.61,1984,11
USA.2593222,District of Columbia,7.53,1984,11
USA.2593223,Florida,17.47,1984,11
USA.2593224,Georgia,11.41,1984,11
USA.2593225,Hawaii,21.46,1984,11
USA.2593226,Idaho,-0.48,1984,11
USA.2593227,Illinois,5.19,1984,11
USA.2593228,Indiana,5.2,1984,11
USA.2593229,Iowa,3.21,1984,11
USA.2593230,Kansas,6.58,1984,11
USA.2593231,Kentucky,6.49,1984,11
USA.2593232,Louisiana,13.83,1984,11
USA.2593233,Maine,1.51,1984,11
USA.2593234,Maryland,6.8,1984,11
USA.2593235,Massachusetts,4.84,1984,11
USA.2593236,Michigan,2.31,1984,11
USA.2593237,Minnesota,-1.03,1984,11
USA.2593238,Mississippi,11.81,1984,11
USA.2593239,Missouri,6.58,1984,11
USA.2593240,Montana,-0.67,1984,11
USA.2593241,Nebraska,3.19,1984,11
USA.2593242,Nevada,3.24,1984,11
USA.2593243,New Hampshire,2.05,1984,11
USA.2593244,New Jersey,6.6,1984,11
USA.2593245,New Mexico,5.96,1984,11
USA.2593246,New York,2.7,1984,11
USA.2593247,North Carolina,8.68,1984,11
USA.2593248,North Dakota,-2.45,1984,11
USA.2593249,Ohio,4.42,1984,11
USA.2593250,Oklahoma,9.49,1984,11
USA.2593251,Oregon,2.36,1984,11
USA.2593252,Pennsylvania,3.78,1984,11
USA.2593253,Rhode Island,6.38,1984,11
USA.2593254,South Carolina,10.6,1984,11
USA.2593255,South Dakota,1.23,1984,11
USA.2593256,Tennessee,7.64,1984,11
USA.2593257,Texas,12.85,1984,11
USA.2593258,Utah,1.76,1984,11
USA.2593259,Vermont,1.54,1984,11
USA.2593260,Virginia,6.79,1984,11
USA.2593261,Washington,2.06,1984,11
USA.2593262,West Virginia,4.64,1984,11
USA.2593263,Wisconsin,0.55,1984,11
USA.2593264,Wyoming,-0.6,1984,11
USA,United States of America,-1.42,1984,12
USA.2593214,Alabama,12.98,1984,12
USA.2593215,Alaska,-16.56,1984,12
USA.2593216,Arizona,5.17,1984,12
USA.2593217,Arkansas,10.22,1984,12
USA.2593218,California,4.7,1984,12
USA.2593219,Colorado,-3.33,1984,12
USA.2593220,Connecticut,2.4,1984,12
USA.2593221,Delaware,7.07,1984,12
USA.2593222,District of Columbia,7.33,1984,12
USA.2593223,Florida,18.31,1984,12
USA.2593224,Georgia,13.11,1984,12
USA.2593225,Hawaii,19.51,1984,12
USA.2593226,Idaho,-8.38,1984,12
USA.2593227,Illinois,2.21,1984,12
USA.2593228,Indiana,3.53,1984,12
USA.2593229,Iowa,-3.44,1984,12
USA.2593230,Kansas,1.43,1984,12
USA.2593231,Kentucky,7.44,1984,12
USA.2593232,Louisiana,15.76,1984,12
USA.2593233,Maine,-5.0,1984,12
USA.2593234,Maryland,6.67,1984,12
USA.2593235,Massachusetts,1.44,1984,12
USA.2593236,Michigan,-2.46,1984,12
USA.2593237,Minnesota,-10.57,1984,12
USA.2593238,Mississippi,13.65,1984,12
USA.2593239,Missouri,4.02,1984,12
USA.2593240,Montana,-10.67,1984,12
USA.2593241,Nebraska,-3.72,1984,12
USA.2593242,Nevada,-2.91,1984,12
USA.2593243,New Hampshire,-2.14,1984,12
USA.2593244,New Jersey,4.85,1984,12
USA.2593245,New Mexico,2.48,1984,12
USA.2593246,New York,-0.17,1984,12
USA.2593247,North Carolina,9.82,1984,12
USA.2593248,North Dakota,-13.64,1984,12
USA.2593249,Ohio,3.36,1984,12
USA.2593250,Oklahoma,6.43,1984,12
USA.2593251,Oregon,-2.8,1984,12
USA.2593252,Pennsylvania,2.56,1984,12
USA.2593253,Rhode Island,3.16,1984,12
USA.2593254,South Carolina,12.03,1984,12
USA.2593255,South Dakota,-8.57,1984,12
USA.2593256,Tennessee,8.99,1984,12
USA.2593257,Texas,11.71,1984,12
USA.2593258,Utah,-4.27,1984,12
USA.2593259,Vermont,-2.65,1984,12
USA.2593260,Virginia,7.74,1984,12
USA.2593261,Washington,-4.36,1984,12
USA.2593262,West Virginia,5.85,1984,12
USA.2593263,Wisconsin,-6.31,1984,12
USA.2593264,Wyoming,-7.71,1984,12
USA,United States of America,-4.25,1985,1
USA.2593214,Alabama,3.24,1985,1
USA.2593215,Alaska,-9.64,1985,1
USA.2593216,Arizona,4.45,1985,1
USA.2593217,Arkansas,0.14,1985,1
USA.2593218,California,4.64,1985,1
USA.2593219,Colorado,-6.91,1985,1
USA.2593220,Connecticut,-5.53,1985,1
USA.2593221,Delaware,-1.57,1985,1
USA.2593222,District of Columbia,-0.97,1985,1
USA.2593223,Florida,11.75,1985,1
USA.2593224,Georgia,4.77,1985,1
USA.2593225,Hawaii,18.34,1985,1
USA.2593226,Idaho,-9.45,1985,1
USA.2593227,Illinois,-7.65,1985,1
USA.2593228,Indiana,-6.31,1985,1
USA.2593229,Iowa,-9.97,1985,1
USA.2593230,Kansas,-4.65,1985,1
USA.2593231,Kentucky,-3.57,1985,1
USA.2593232,Louisiana,5.93,1985,1
USA.2593233,Maine,-12.84,1985,1
USA.2593234,Maryland,-1.95,1985,1
USA.2593235,Massachusetts,-6.76,1985,1
USA.2593236,Michigan,-8.62,1985,1
USA.2593237,Minnesota,-13.97,1985,1
USA.2593238,Mississippi,2.97,1985,1
USA.2593239,Missouri,-5.88,1985,1
USA.2593240,Montana,-9.46,1985,1
USA.2593241,Nebraska,-6.97,1985,1
USA.2593242,Nevada,-3.4,1985,1
USA.2593243,New Hampshire,-10.44,1985,1
USA.2593244,New Jersey,-3.31,1985,1
USA.2593245,New Mexico,0.02,1985,1
USA.2593246,New York,-8.6,1985,1
USA.2593247,North Carolina,1.57,1985,1
USA.2593248,North Dakota,-14.22,1985,1
USA.2593249,Ohio,-5.82,1985,1
USA.2593250,Oklahoma,-0.26,1985,1
USA.2593251,Oregon,-3.54,1985,1
USA.2593252,Pennsylvania,-5.91,1985,1
USA.2593253,Rhode Island,-5.13,1985,1
USA.2593254,South Carolina,4.16,1985,1
USA.2593255,South Dakota,-10.02,1985,1
USA.2593256,Tennessee,-1.96,1985,1
USA.2593257,Texas,4.83,1985,1
USA.2593258,Utah,-6.03,1985,1
USA.2593259,Vermont,-11.16,1985,1
USA.2593260,Virginia,-0.96,1985,1
USA.2593261,Washington,-3.62,1985,1
USA.2593262,West Virginia,-4.22,1985,1
USA.2593263,Wisconsin,-11.94,1985,1
USA.2593264,Wyoming,-10.17,1985,1
USA,United States of America,-3.77,1985,2
USA.2593214,Alabama,7.73,1985,2
USA.2593215,Alaska,-20.3,1985,2
USA.2593216,Arizona,5.61,1985,2
USA.2593217,Arkansas,3.43,1985,2
USA.2593218,California,7.22,1985,2
USA.2593219,Colorado,-5.89,1985,2
USA.2593220,Connecticut,-1.42,1985,2
USA.2593221,Delaware,2.56,1985,2
USA.2593222,District of Columbia,2.93,1985,2
USA.2593223,Florida,15.73,1985,2
USA.2593224,Georgia,9.35,1985,2
USA.2593225,Hawaii,18.94,1985,2
USA.2593226,Idaho,-7.86,1985,2
USA.2593227,Illinois,-4.26,1985,2
USA.2593228,Indiana,-3.69,1985,2
USA.2593229,Iowa,-6.76,1985,2
USA.2593230,Kansas,-1.92,1985,2
USA.2593231,Kentucky,0.12,1985,2
USA.2593232,Louisiana,9.21,1985,2
USA.2593233,Maine,-7.07,1985,2
USA.2593234,Maryland,2.0,1985,2
USA.2593235,Massachusetts,-2.1,1985,2
USA.2593236,Michigan,-7.67,1985,2
USA.2593237,Minnesota,-11.41,1985,2
USA.2593238,Mississippi,7.12,1985,2
USA.2593239,Missouri,-2.09,1985,2
USA.2593240,Montana,-8.04,1985,2
USA.2593241,Nebraska,-4.75,1985,2
USA.2593242,Nevada,-1.14,1985,2
USA.2593243,New Hampshire,-5.07,1985,2
USA.2593244,New Jersey,0.85,1985,2
USA.2593245,New Mexico,1.92,1985,2
USA.2593246,New York,-5.0,1985,2
USA.2593247,North Carolina,5.35,1985,2
USA.2593248,North Dakota,-11.75,1985,2
USA.2593249,Ohio,-3.85,1985,2
USA.2593250,Oklahoma,2.59,1985,2
USA.2593251,Oregon,-1.23,1985,2
USA.2593252,Pennsylvania,-2.51,1985,2
USA.2593253,Rhode Island,-0.66,1985,2
USA.2593254,South Carolina,8.33,1985,2
USA.2593255,South Dakota,-7.54,1985,2
USA.2593256,Tennessee,2.39,1985,2
USA.2593257,Texas,7.77,1985,2
USA.2593258,Utah,-5.0,1985,2
USA.2593259,Vermont,-6.04,1985,2
USA.2593260,Virginia,2.76,1985,2
USA.2593261,Washington,-2.18,1985,2
USA.2593262,West Virginia,-0.9,1985,2
USA.2593263,Wisconsin,-9.51,1985,2
USA.2593264,Wyoming,-8.38,1985,2
USA,United States of America,3.3,1985,3
USA.2593214,Alabama,15.1,1985,3
USA.2593215,Alaska,-13.1,1985,3
USA.2593216,Arizona,9.4,1985,3
USA.2593217,Arkansas,13.4,1985,3
USA.2593218,California,7.78,1985,3
USA.2593219,Colorado,1.42,1985,3
USA.2593220,Connecticut,3.98,1985,3
USA.2593221,Delaware,8.09,1985,3
USA.2593222,District of Columbia,8.57,1985,3
USA.2593223,Florida,19.63,1985,3
USA.2593224,Georgia,14.96,1985,3
USA.2593225,Hawaii,18.67,1985,3
USA.2593226,Idaho,-2.43,1985,3
USA.2593227,Illinois,6.99,1985,3
USA.2593228,Indiana,6.86,1985,3
USA.2593229,Iowa,4.59,1985,3
USA.2593230,Kansas,8.28,1985,3
USA.2593231,Kentucky,9.55,1985,3
USA.2593232,Louisiana,17.51,1985,3
USA.2593233,Maine,-2.94,1985,3
USA.2593234,Maryland,7.64,1985,3
USA.2593235,Massachusetts,3.04,1985,3
USA.2593236,Michigan,0.47,1985,3
USA.2593237,Minnesota,0.35,1985,3
USA.2593238,Mississippi,15.75,1985,3
USA.2593239,Missouri,9.18,1985,3
USA.2593240,Montana,-0.65,1985,3
USA.2593241,Nebraska,4.8,1985,3
USA.2593242,Nevada,2.37,1985,3
USA.2593243,New Hampshire,-0.23,1985,3
USA.2593244,New Jersey,6.25,1985,3
USA.2593245,New Mexico,7.26,1985,3
USA.2593246,New York,0.66,1985,3
USA.2593247,North Carolina,11.34,1985,3
USA.2593248,North Dakota,-0.43,1985,3
USA.2593249,Ohio,5.63,1985,3
USA.2593250,Oklahoma,11.82,1985,3
USA.2593251,Oregon,1.68,1985,3
USA.2593252,Pennsylvania,3.58,1985,3
USA.2593253,Rhode Island,4.19,1985,3
USA.2593254,South Carolina,13.81,1985,3
USA.2593255,South Dakota,1.69,1985,3
USA.2593256,Tennessee,10.83,1985,3
USA.2593257,Texas,15.48,1985,3
USA.2593258,Utah,1.58,1985,3
USA.2593259,Vermont,-0.93,1985,3
USA.2593260,Virginia,8.87,1985,3
USA.2593261,Washington,2.33,1985,3
USA.2593262,West Virginia,6.94,1985,3
USA.2593263,Wisconsin,1.34,1985,3
USA.2593264,Wyoming,-1.46,1985,3
USA,United States of America,8.58,1985,4
USA.2593214,Alabama,18.05,1985,4
USA.2593215,Alaska,-12.02,1985,4
USA.2593216,Arizona,15.27,1985,4
USA.2593217,Arkansas,17.43,1985,4
USA.2593218,California,14.07,1985,4
USA.2593219,Colorado,7.13,1985,4
USA.2593220,Connecticut,9.43,1985,4
USA.2593221,Delaware,13.86,1985,4
USA.2593222,District of Columbia,15.23,1985,4
USA.2593223,Florida,21.06,1985,4
USA.2593224,Georgia,18.15,1985,4
USA.2593225,Hawaii,18.62,1985,4
USA.2593226,Idaho,6.75,1985,4
USA.2593227,Illinois,13.91,1985,4
USA.2593228,Indiana,13.83,1985,4
USA.2593229,Iowa,12.14,1985,4
USA.2593230,Kansas,14.28,1985,4
USA.2593231,Kentucky,15.27,1985,4
USA.2593232,Louisiana,20.26,1985,4
USA.2593233,Maine,3.57,1985,4
USA.2593234,Maryland,14.08,1985,4
USA.2593235,Massachusetts,8.47,1985,4
USA.2593236,Michigan,8.24,1985,4
USA.2593237,Minnesota,8.48,1985,4
USA.2593238,Mississippi,18.57,1985,4
USA.2593239,Missouri,14.83,1985,4
USA.2593240,Montana,7.7,1985,4
USA.2593241,Nebraska,11.42,1985,4
USA.2593242,Nevada,9.98,1985,4
USA.2593243,New Hampshire,5.84,1985,4
USA.2593244,New Jersey,11.99,1985,4
USA.2593245,New Mexico,12.05,1985,4
USA.2593246,New York,7.66,1985,4
USA.2593247,North Carolina,16.26,1985,4
USA.2593248,North Dakota,8.02,1985,4
USA.2593249,Ohio,12.89,1985,4
USA.2593250,Oklahoma,16.75,1985,4
USA.2593251,Oregon,7.85,1985,4
USA.2593252,Pennsylvania,10.87,1985,4
USA.2593253,Rhode Island,9.38,1985,4
USA.2593254,South Carolina,17.91,1985,4
USA.2593255,South Dakota,10.27,1985,4
USA.2593256,Tennessee,15.54,1985,4
USA.2593257,Texas,19.63,1985,4
USA.2593258,Utah,9.1,1985,4
USA.2593259,Vermont,5.81,1985,4
USA.2593260,Virginia,14.9,1985,4
USA.2593261,Washington,7.39,1985,4
USA.2593262,West Virginia,12.95,1985,4
USA.2593263,Wisconsin,9.06,1985,4
USA.2593264,Wyoming,6.31,1985,4
USA,United States of America,14.37,1985,5
USA.2593214,Alabama,21.68,1985,5
USA.2593215,Alaska,1.62,1985,5
USA.2593216,Arizona,18.91,1985,5
USA.2593217,Arkansas,20.84,1985,5
USA.2593218,California,15.79,1985,5
USA.2593219,Colorado,11.87,1985,5
USA.2593220,Connecticut,15.1,1985,5
USA.2593221,Delaware,18.46,1985,5
USA.2593222,District of Columbia,19.13,1985,5
USA.2593223,Florida,24.75,1985,5
USA.2593224,Georgia,21.85,1985,5
USA.2593225,Hawaii,19.53,1985,5
USA.2593226,Idaho,10.96,1985,5
USA.2593227,Illinois,18.21,1985,5
USA.2593228,Indiana,17.83,1985,5
USA.2593229,Iowa,17.59,1985,5
USA.2593230,Kansas,18.85,1985,5
USA.2593231,Kentucky,18.78,1985,5
USA.2593232,Louisiana,23.39,1985,5
USA.2593233,Maine,10.55,1985,5
USA.2593234,Maryland,18.3,1985,5
USA.2593235,Massachusetts,14.14,1985,5
USA.2593236,Michigan,13.68,1985,5
USA.2593237,Minnesota,15.17,1985,5
USA.2593238,Mississippi,22.16,1985,5
USA.2593239,Missouri,18.63,1985,5
USA.2593240,Montana,13.19,1985,5
USA.2593241,Nebraska,16.87,1985,5
USA.2593242,Nevada,13.33,1985,5
USA.2593243,New Hampshire,12.34,1985,5
USA.2593244,New Jersey,17.46,1985,5
USA.2593245,New Mexico,15.99,1985,5
USA.2593246,New York,13.56,1985,5
USA.2593247,North Carolina,19.65,1985,5
USA.2593248,North Dakota,14.81,1985,5
USA.2593249,Ohio,16.65,1985,5
USA.2593250,Oklahoma,20.9,1985,5
USA.2593251,Oregon,10.39,1985,5
USA.2593252,Pennsylvania,15.47,1985,5
USA.2593253,Rhode Island,14.25,1985,5
USA.2593254,South Carolina,21.41,1985,5
USA.2593255,South Dakota,16.6,1985,5
USA.2593256,Tennessee,19.24,1985,5
USA.2593257,Texas,23.38,1985,5
USA.2593258,Utah,13.45,1985,5
USA.2593259,Vermont,12.41,1985,5
USA.2593260,Virginia,18.4,1985,5
USA.2593261,Washington,11.42,1985,5
USA.2593262,West Virginia,16.74,1985,5
USA.2593263,Wisconsin,14.99,1985,5
USA.2593264,Wyoming,11.63,1985,5
USA,United States of America,18.04,1985,6
USA.2593214,Alabama,25.48,1985,6
USA.2593215,Alaska,7.32,1985,6
USA.2593216,Arizona,24.57,1985,6
USA.2593217,Arkansas,24.99,1985,6
USA.2593218,California,21.78,1985,6
USA.2593219,Colorado,16.42,1985,6
USA.2593220,Connecticut,17.23,1985,6
USA.2593221,Delaware,21.25,1985,6
USA.2593222,District of Columbia,21.86,1985,6
USA.2593223,Florida,27.42,1985,6
USA.2593224,Georgia,25.65,1985,6
USA.2593225,Hawaii,21.07,1985,6
USA.2593226,Idaho,14.84,1985,6
USA.2593227,Illinois,20.77,1985,6
USA.2593228,Indiana,20.44,1985,6
USA.2593229,Iowa,19.31,1985,6
USA.2593230,Kansas,22.01,1985,6
USA.2593231,Kentucky,21.94,1985,6
USA.2593232,Louisiana,26.74,1985,6
USA.2593233,Maine,14.57,1985,6
USA.2593234,Maryland,20.95,1985,6
USA.2593235,Massachusetts,16.59,1985,6
USA.2593236,Michigan,15.65,1985,6
USA.2593237,Minnesota,15.79,1985,6
USA.2593238,Mississippi,26.08,1985,6
USA.2593239,Missouri,21.38,1985,6
USA.2593240,Montana,15.16,1985,6
USA.2593241,Nebraska,19.06,1985,6
USA.2593242,Nevada,19.64,1985,6
USA.2593243,New Hampshire,15.16,1985,6
USA.2593244,New Jersey,19.65,1985,6
USA.2593245,New Mexico,20.51,1985,6
USA.2593246,New York,15.24,1985,6
USA.2593247,North Carolina,23.42,1985,6
USA.2593248,North Dakota,14.85,1985,6
USA.2593249,Ohio,18.72,1985,6
USA.2593250,Oklahoma,24.44,1985,6
USA.2593251,Oregon,14.5,1985,6
USA.2593252,Pennsylvania,17.44,1985,6
USA.2593253,Rhode Island,16.97,1985,6
USA.2593254,South Carolina,25.46,1985,6
USA.2593255,South Dakota,17.21,1985,6
USA.2593256,Tennessee,22.9,1985,6
USA.2593257,Texas,26.0,1985,6
USA.2593258,Utah,18.59,1985,6
USA.2593259,Vermont,14.94,1985,6
USA.2593260,Virginia,21.33,1985,6
USA.2593261,Washington,14.44,1985,6
USA.2593262,West Virginia,19.05,1985,6
USA.2593263,Wisconsin,16.42,1985,6
USA.2593264,Wyoming,14.86,1985,6
USA,United States of America,21.41,1985,7
USA.2593214,Alabama,26.09,1985,7
USA.2593215,Alaska,11.09,1985,7
USA.2593216,Arizona,26.85,1985,7
USA.2593217,Arkansas,27.07,1985,7
USA.2593218,California,24.63,1985,7
USA.2593219,Colorado,19.35,1985,7
USA.2593220,Connecticut,21.61,1985,7
USA.2593221,Delaware,24.39,1985,7
USA.2593222,District of Columbia,24.96,1985,7
USA.2593223,Florida,27.12,1985,7
USA.2593224,Georgia,26.09,1985,7
USA.2593225,Hawaii,22.04,1985,7
USA.2593226,Idaho,20.32,1985,7
USA.2593227,Illinois,23.7,1985,7
USA.2593228,Indiana,23.24,1985,7
USA.2593229,Iowa,22.8,1985,7
USA.2593230,Kansas,26.3,1985,7
USA.2593231,Kentucky,24.38,1985,7
USA.2593232,Louisiana,27.32,1985,7
USA.2593233,Maine,19.29,1985,7
USA.2593234,Maryland,24.06,1985,7
USA.2593235,Massachusetts,21.23,1985,7
USA.2593236,Michigan,19.49,1985,7
USA.2593237,Minnesota,20.1,1985,7
USA.2593238,Mississippi,26.7,1985,7
USA.2593239,Missouri,25.22,1985,7
USA.2593240,Montana,21.32,1985,7
USA.2593241,Nebraska,23.68,1985,7
USA.2593242,Nevada,23.39,1985,7
USA.2593243,New Hampshire,19.57,1985,7
USA.2593244,New Jersey,23.48,1985,7
USA.2593245,New Mexico,22.49,1985,7
USA.2593246,New York,19.49,1985,7
USA.2593247,North Carolina,24.63,1985,7
USA.2593248,North Dakota,20.9,1985,7
USA.2593249,Ohio,22.07,1985,7
USA.2593250,Oklahoma,27.44,1985,7
USA.2593251,Oregon,19.64,1985,7
USA.2593252,Pennsylvania,20.96,1985,7
USA.2593253,Rhode Island,21.9,1985,7
USA.2593254,South Carolina,26.15,1985,7
USA.2593255,South Dakota,23.23,1985,7
USA.2593256,Tennessee,24.89,1985,7
USA.2593257,Texas,27.57,1985,7
USA.2593258,Utah,22.05,1985,7
USA.2593259,Vermont,19.22,1985,7
USA.2593260,Virginia,23.57,1985,7
USA.2593261,Washington,20.1,1985,7
USA.2593262,West Virginia,21.8,1985,7
USA.2593263,Wisconsin,20.17,1985,7
USA.2593264,Wyoming,19.64,1985,7
USA,United States of America,19.69,1985,8
USA.2593214,Alabama,26.02,1985,8
USA.2593215,Alaska,9.09,1985,8
USA.2593216,Arizona,25.7,1985,8
USA.2593217,Arkansas,26.49,1985,8
USA.2593218,California,22.17,1985,8
USA.2593219,Colorado,18.48,1985,8
USA.2593220,Connecticut,20.67,1985,8
USA.2593221,Delaware,23.36,1985,8
USA.2593222,District of Columbia,23.9,1985,8
USA.2593223,Florida,27.49,1985,8
USA.2593224,Georgia,25.76,1985,8
USA.2593225,Hawaii,22.21,1985,8
USA.2593226,Idaho,15.81,1985,8
USA.2593227,Illinois,21.69,1985,8
USA.2593228,Indiana,21.67,1985,8
USA.2593229,Iowa,20.11,1985,8
USA.2593230,Kansas,23.95,1985,8
USA.2593231,Kentucky,23.16,1985,8
USA.2593232,Louisiana,27.88,1985,8
USA.2593233,Maine,17.21,1985,8
USA.2593234,Maryland,23.08,1985,8
USA.2593235,Massachusetts,19.95,1985,8
USA.2593236,Michigan,18.37,1985,8
USA.2593237,Minnesota,17.42,1985,8
USA.2593238,Mississippi,26.68,1985,8
USA.2593239,Missouri,23.08,1985,8
USA.2593240,Montana,16.72,1985,8
USA.2593241,Nebraska,20.93,1985,8
USA.2593242,Nevada,20.34,1985,8
USA.2593243,New Hampshire,17.92,1985,8
USA.2593244,New Jersey,22.65,1985,8
USA.2593245,New Mexico,21.97,1985,8
USA.2593246,New York,18.71,1985,8
USA.2593247,North Carolina,23.75,1985,8
USA.2593248,North Dakota,17.35,1985,8
USA.2593249,Ohio,20.98,1985,8
USA.2593250,Oklahoma,27.45,1985,8
USA.2593251,Oregon,15.82,1985,8
USA.2593252,Pennsylvania,20.3,1985,8
USA.2593253,Rhode Island,21.03,1985,8
USA.2593254,South Carolina,25.24,1985,8
USA.2593255,South Dakota,19.67,1985,8
USA.2593256,Tennessee,23.81,1985,8
USA.2593257,Texas,28.85,1985,8
USA.2593258,Utah,20.28,1985,8
USA.2593259,Vermont,17.65,1985,8
USA.2593260,Virginia,22.57,1985,8
USA.2593261,Washington,16.53,1985,8
USA.2593262,West Virginia,20.74,1985,8
USA.2593263,Wisconsin,18.14,1985,8
USA.2593264,Wyoming,16.82,1985,8
USA,United States of America,15.02,1985,9
USA.2593214,Alabama,22.75,1985,9
USA.2593215,Alaska,4.11,1985,9
USA.2593216,Arizona,19.44,1985,9
USA.2593217,Arkansas,22.36,1985,9
USA.2593218,California,17.71,1985,9
USA.2593219,Colorado,12.02,1985,9
USA.2593220,Connecticut,17.48,1985,9
USA.2593221,Delaware,20.45,1985,9
USA.2593222,District of Columbia,20.93,1985,9
USA.2593223,Florida,25.92,1985,9
USA.2593224,Georgia,22.96,1985,9
USA.2593225,Hawaii,21.77,1985,9
USA.2593226,Idaho,9.36,1985,9
USA.2593227,Illinois,19.46,1985,9
USA.2593228,Indiana,19.13,1985,9
USA.2593229,Iowa,17.17,1985,9
USA.2593230,Kansas,19.43,1985,9
USA.2593231,Kentucky,19.95,1985,9
USA.2593232,Louisiana,24.68,1985,9
USA.2593233,Maine,13.76,1985,9
USA.2593234,Maryland,20.18,1985,9
USA.2593235,Massachusetts,16.66,1985,9
USA.2593236,Michigan,15.71,1985,9
USA.2593237,Minnesota,13.06,1985,9
USA.2593238,Mississippi,23.42,1985,9
USA.2593239,Missouri,20.02,1985,9
USA.2593240,Montana,9.44,1985,9
USA.2593241,Nebraska,15.57,1985,9
USA.2593242,Nevada,13.38,1985,9
USA.2593243,New Hampshire,14.62,1985,9
USA.2593244,New Jersey,19.8,1985,9
USA.2593245,New Mexico,16.91,1985,9
USA.2593246,New York,16.01,1985,9
USA.2593247,North Carolina,20.98,1985,9
USA.2593248,North Dakota,11.19,1985,9
USA.2593249,Ohio,18.44,1985,9
USA.2593250,Oklahoma,22.9,1985,9
USA.2593251,Oregon,10.41,1985,9
USA.2593252,Pennsylvania,17.69,1985,9
USA.2593253,Rhode Island,17.73,1985,9
USA.2593254,South Carolina,22.56,1985,9
USA.2593255,South Dakota,13.82,1985,9
USA.2593256,Tennessee,20.26,1985,9
USA.2593257,Texas,24.7,1985,9
USA.2593258,Utah,13.16,1985,9
USA.2593259,Vermont,14.35,1985,9
USA.2593260,Virginia,19.81,1985,9
USA.2593261,Washington,11.44,1985,9
USA.2593262,West Virginia,18.08,1985,9
USA.2593263,Wisconsin,14.81,1985,9
USA.2593264,Wyoming,10.02,1985,9
USA,United States of America,9.37,1985,10
USA.2593214,Alabama,20.03,1985,10
USA.2593215,Alaska,-6.99,1985,10
USA.2593216,Arizona,15.75,1985,10
USA.2593217,Arkansas,18.01,1985,10
USA.2593218,California,14.5,1985,10
USA.2593219,Colorado,7.19,1985,10
USA.2593220,Connecticut,11.51,1985,10
USA.2593221,Delaware,15.71,1985,10
USA.2593222,District of Columbia,15.67,1985,10
USA.2593223,Florida,25.14,1985,10
USA.2593224,Georgia,20.74,1985,10
USA.2593225,Hawaii,21.23,1985,10
USA.2593226,Idaho,5.14,1985,10
USA.2593227,Illinois,13.72,1985,10
USA.2593228,Indiana,14.02,1985,10
